TID,KEY,TIME,LAT,LONG,PRED_LAT,PRED_LONG
2110,2010-10,2010090606,32.300000000000004,126.80000000000001,33.330193697765296,128.27227379058652
2110,2010-10,2010090612,32.9,127.30000000000001,34.612485617070746,129.22165515351486
2110,2010-10,2010090618,33.4,128.0,35.174541382610215,129.52215030506113
2110,2010-10,2010090700,34.0,129.0,35.4915608966877,129.56918100867978
2110,2010-10,2010090706,34.9,130.4,34.81283565085717,129.31980367820762
2110,2010-10,2010090712,35.6,132.1,35.87350066123726,130.62279412294376
2110,2010-10,2010090718,35.800000000000004,134.0,36.154261577460545,132.23448846427596
2110,2010-10,2010090800,35.800000000000004,135.6,37.07104714888095,134.45312905594105
2110,2010-10,2010090806,35.4,138.70000000000002,38.88043162434039,137.43103952829225
2110,2010-10,2010090812,35.300000000000004,140.6,39.20743711967934,140.5356810284012
2110,2010-10,2010090818,35.1,141.70000000000002,37.9313977075894,143.20711862186585
2110,2010-10,2010090900,34.800000000000004,142.8,36.325362159346454,142.58573667728038
2110,2010-10,2010090906,34.6,143.70000000000002,35.57606305159793,151.0819931216327
2110,2010-10,2010090912,34.4,144.5,35.00898229683111,147.84694317434747
2110,2010-10,2010090918,34.2,145.8,34.26165116928628,145.127408688465
2110,2010-10,2010091000,34.1,147.3,34.26113649308115,145.04655854816374
2110,2010-10,2010091006,33.9,148.4,34.606982526494804,146.50184836644743
2111,2010-11,2010090900,21.3,119.4,20.82904029895406,117.47420432072626
2111,2010-11,2010090906,22.200000000000003,119.10000000000001,20.836250288001704,115.89251144142284
2111,2010-11,2010090912,23.1,118.9,21.437460950273728,117.19641509221455
2111,2010-11,2010090918,24.3,118.80000000000001,20.78659045754068,117.54406231970307
2111,2010-11,2010091000,25.400000000000002,118.60000000000001,23.848553450281496,120.47473096953988
2111,2010-11,2010091006,26.700000000000003,118.80000000000001,25.256168050659095,117.853023994865
2111,2010-11,2010091012,27.8,119.2,26.49011030444787,118.13158046091425
2111,2010-11,2010091018,29.1,119.80000000000001,28.603355892660662,118.81286142943969
2111,2010-11,2010091100,30.6,121.10000000000001,29.565966990767127,119.44916611275461
2111,2010-11,2010091106,31.900000000000002,122.5,32.0111779769251,122.07902891774845
2111,2010-11,2010091112,33.0,123.9,32.54700659152344,123.66431175046611
2111,2010-11,2010091118,34.300000000000004,125.60000000000001,34.144201047843,125.16235871586522
2111,2010-11,2010091200,36.2,129.4,36.23259398432204,128.8274962968664
2111,2010-11,2010091206,37.5,132.5,36.967940654718134,130.67276397465886
2111,2010-11,2010091212,38.2,135.70000000000002,37.21583411310503,131.79673139092205
2111,2010-11,2010091218,38.800000000000004,138.3,38.939870048801126,133.888332410367
2111,2010-11,2010091300,38.900000000000006,142.5,43.05066198588315,145.16318985139245
2111,2010-11,2010091306,38.900000000000006,144.4,41.757504388459495,146.3666573658221
2111,2010-11,2010091312,38.800000000000004,146.4,40.19597815209657,148.55462263561407
2111,2010-11,2010091318,38.7,147.70000000000002,39.58876350914997,146.86447883117154
2111,2010-11,2010091400,38.400000000000006,148.70000000000002,39.91911018554403,157.44380441806808
2111,2010-11,2010091406,37.800000000000004,150.0,37.482005197167354,150.12987107249532
2112,2010-12,2010091618,22.1,128.4,22.21085811948046,126.71630348319817
2112,2010-12,2010091700,22.400000000000002,128.3,23.209432370282503,128.3916786108423
2112,2010-12,2010091706,22.700000000000003,128.0,23.43190867201697,130.51876002959705
2112,2010-12,2010091712,23.1,127.7,23.44235338197929,129.08656819869896
2112,2010-12,2010091718,23.3,126.80000000000001,23.317117741231616,127.90433422007001
2112,2010-12,2010091800,23.400000000000002,126.10000000000001,23.610739114144597,127.128270586454
2112,2010-12,2010091806,23.8,125.30000000000001,23.972365193804787,126.45095373636508
2112,2010-12,2010091812,23.900000000000002,124.30000000000001,24.904837892358227,126.03760998513854
2112,2010-12,2010091818,24.0,123.10000000000001,24.214111899841445,123.60504394583734
2112,2010-12,2010091900,23.700000000000003,121.7,24.435249688098313,123.13762926486983
2112,2010-12,2010091906,23.200000000000003,120.5,25.485685804941358,122.06876495219642
2112,2010-12,2010091912,23.3,119.80000000000001,24.88807235067394,121.11121128293931
2112,2010-12,2010091918,23.6,119.0,24.826202086144125,118.94193874109881
2112,2010-12,2010092000,23.700000000000003,117.5,23.305697174464402,117.63365350325176
2112,2010-12,2010092006,23.200000000000003,116.30000000000001,22.516102826872686,116.91663682203284
2112,2010-12,2010092012,23.700000000000003,115.4,24.27702226378585,117.1155938364781
2112,2010-12,2010092018,23.6,113.80000000000001,25.173649897381065,116.43202701080813
2112,2010-12,2010092100,23.8,112.10000000000001,24.220028195625577,113.01375110697963
2112,2010-12,2010092106,23.900000000000002,110.7,22.253182485671747,112.82032948487375
2112,2010-12,2010092112,24.200000000000003,109.60000000000001,25.162394159389255,111.82638894638458
2112,2010-12,2010092118,23.6,108.2,23.273177356277497,109.47937122494861
2113,2010-13,2010092206,19.5,142.3,18.964825492007005,143.38787123263984
2113,2010-13,2010092212,19.700000000000003,141.8,19.23548482437703,142.17197610329512
2113,2010-13,2010092218,19.8,141.3,20.338243150292097,140.23194660918372
